# BUSCO version is: 5.4.5 
# The lineage dataset is: apicomplexa_odb10 (Creation date: 2020-09-10, number of genomes: 54, number of BUSCOs: 446)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
16146at5794	Complete	3996_g	327.6	386	https://www.orthodb.org/v10?query=16146at5794	Bystin, putative
16452at5794	Complete	747_g	722.0	402	https://www.orthodb.org/v10?query=16452at5794	Tubulin gamma chain
16539at5794	Complete	4414_g	330.4	255	https://www.orthodb.org/v10?query=16539at5794	Snap protein (Soluble n-ethylmaleimide-sensitive factor attachment protein)
16650at5794	Complete	4002_g	283.0	222	https://www.orthodb.org/v10?query=16650at5794	Membrane-associated calcum-binding protein, related, putative
16820at5794	Complete	2585_g	399.9	306	https://www.orthodb.org/v10?query=16820at5794	Mannose-1-phosphate guanyltransferase, putative
16994at5794	Complete	589_g	525.3	399	https://www.orthodb.org/v10?query=16994at5794	Vacuolar sorting ATPase Vps4, putative
17044at5794	Complete	746_g	267.6	185	https://www.orthodb.org/v10?query=17044at5794	Proteasome subunit beta
17200at5794	Complete	2359_g	372.9	381	https://www.orthodb.org/v10?query=17200at5794	WD40-repeat-containing domain
17218at5794	Complete	3258_g	347.1	251	https://www.orthodb.org/v10?query=17218at5794	WD40-repeat-containing domain
17380at5794	Complete	3312_g	410.1	275	https://www.orthodb.org/v10?query=17380at5794	Eukaryotic translation initiation factor 5, putative
17412at5794	Complete	3086_g	470.8	310	https://www.orthodb.org/v10?query=17412at5794	Phosphatidylinositol glycan, class A
17497at5794	Complete	2198_g	361.4	251	https://www.orthodb.org/v10?query=17497at5794	Eukaryotic translation initiation factor 3 subunit 5, putative
17863at5794	Complete	3864_g	243.5	228	https://www.orthodb.org/v10?query=17863at5794	Ethanolamine kinase
17961at5794	Complete	4433_g	403.8	254	https://www.orthodb.org/v10?query=17961at5794	60S ribosomal protein L4
17999at5794	Complete	4257_g	305.2	302	https://www.orthodb.org/v10?query=17999at5794	SKI-interacting protein, SKIP
18011at5794	Complete	4031_g	324.0	200	https://www.orthodb.org/v10?query=18011at5794	40S ribosomal protein S4
18071at5794	Complete	1899_g	475.1	258	https://www.orthodb.org/v10?query=18071at5794	Eukaryotic translation initiation factor 2 alpha subunit, putative
18098at5794	Complete	3605_g	367.3	202	https://www.orthodb.org/v10?query=18098at5794	Proteasome subunit beta type
18101at5794	Complete	111_g	337.8	203	https://www.orthodb.org/v10?query=18101at5794	Palmitoyltransferase
18209at5794	Complete	4838_g	508.5	364	https://www.orthodb.org/v10?query=18209at5794	DNA primase
18255at5794	Complete	2562_g	298.7	236	https://www.orthodb.org/v10?query=18255at5794	Ubiquitin fusion degradation protein
18428at5794	Complete	3581_g	348.0	222	https://www.orthodb.org/v10?query=18428at5794	Diphthine synthase
18484at5794	Complete	4339_g	381.7	362	https://www.orthodb.org/v10?query=18484at5794	Brf1p family coiled coil protein
18489at5794	Complete	4103_g	292.4	246	https://www.orthodb.org/v10?query=18489at5794	Threonylcarbamoyl-AMP synthase
18531at5794	Complete	2589_g	218.0	204	https://www.orthodb.org/v10?query=18531at5794	DNA-directed RNA polymerase III subunit RPC6
18566at5794	Complete	2333_g	387.0	232	https://www.orthodb.org/v10?query=18566at5794	Ribosomal protein S8e, putative
18683at5794	Complete	3809_g	441.1	281	https://www.orthodb.org/v10?query=18683at5794	60S acidic ribosomal protein P0
18706at5794	Complete	3136_g	389.2	192	https://www.orthodb.org/v10?query=18706at5794	Ribosomal protein S2
18711at5794	Complete	4839_g	245.4	222	https://www.orthodb.org/v10?query=18711at5794	Tetratricopeptide-like helical domain superfamily
18971at5794	Complete	405_g	449.8	278	https://www.orthodb.org/v10?query=18971at5794	Ribose-phosphate pyrophosphokinase
19039at5794	Complete	1571_g	331.5	203	https://www.orthodb.org/v10?query=19039at5794	Ribonuclease
19103at5794	Complete	2251_g	383.7	254	https://www.orthodb.org/v10?query=19103at5794	26S Proteasome non-ATPase regulatory subunit 7/8
19128at5794	Complete	1641_g	216.8	192	https://www.orthodb.org/v10?query=19128at5794	Transcription initiation factor TFIIH subunit 3
19183at5794	Complete	643_g	384.3	217	https://www.orthodb.org/v10?query=19183at5794	40S ribosomal protein S3a
19225at5794	Complete	797_g	421.7	226	https://www.orthodb.org/v10?query=19225at5794	Ribosomal protein L2
19406at5794	Complete	2304_g	282.4	193	https://www.orthodb.org/v10?query=19406at5794	Proteasome subunit alpha type
19467at5794	Complete	4760_g	418.6	215	https://www.orthodb.org/v10?query=19467at5794	Ribosomal protein S5
19469at5794	Complete	808_g	262.3	216	https://www.orthodb.org/v10?query=19469at5794	Nitric oxide synthase-interacting protein
19474at5794	Complete	638_g	216.6	209	https://www.orthodb.org/v10?query=19474at5794	malic enzyme
19637at5794	Complete	3248_g	397.2	239	https://www.orthodb.org/v10?query=19637at5794	Mitochondrial 2-oxoglutarate/malate carrier protein, putative
19790at5794	Complete	2862_g	354.1	223	https://www.orthodb.org/v10?query=19790at5794	Ribosomal protein L30, ferredoxin-like fold domain
19810at5794	Complete	714_g	316.0	215	https://www.orthodb.org/v10?query=19810at5794	Proteasome endopeptidase complex
20051at5794	Complete	4315_g	287.1	179	https://www.orthodb.org/v10?query=20051at5794	Splicing factor 3A subunit 2, putative
20052at5794	Complete	335_g	386.9	206	https://www.orthodb.org/v10?query=20052at5794	Eukaryotic translation initiation factor 6
20090at5794	Complete	2613_g	329.4	209	https://www.orthodb.org/v10?query=20090at5794	Ribosomal protein L7A/L8
20348at5794	Complete	268_g	309.5	187	https://www.orthodb.org/v10?query=20348at5794	Vacuolar ATP synthase subunit d, putative
20369at5794	Complete	4804_g	243.9	195	https://www.orthodb.org/v10?query=20369at5794	Multisynthetase complex auxiliary component p43, putative
20427at5794	Complete	3910_g	372.8	199	https://www.orthodb.org/v10?query=20427at5794	RNA recognition motif domain
20436at5794	Complete	1311_g	311.2	206	https://www.orthodb.org/v10?query=20436at5794	Integral membrane protein, putative
20882at5794	Complete	343_g	245.5	183	https://www.orthodb.org/v10?query=20882at5794	Syntaxin 5
20983at5794	Complete	971_g	153.3	130	https://www.orthodb.org/v10?query=20983at5794	Methyltransferase domain protein
20986at5794	Complete	4375_g	210.9	164	https://www.orthodb.org/v10?query=20986at5794	hypothetical protein, conserved
21092at5794	Complete	1992_g	251.6	217	https://www.orthodb.org/v10?query=21092at5794	Hydrolase, TatD family domain-containing protein, putative
21124at5794	Complete	2528_g	330.9	173	https://www.orthodb.org/v10?query=21124at5794	Ribosomal protein L10e/L16
21158at5794	Complete	2932_g	222.7	155	https://www.orthodb.org/v10?query=21158at5794	Translation initiation factor 4E
21312at5794	Complete	1496_g	236.6	196	https://www.orthodb.org/v10?query=21312at5794	zinc finger (C-x8-C-x5-C-x3-H)-2, putative
21351at5794	Complete	3085_g	242.7	188	https://www.orthodb.org/v10?query=21351at5794	Derlin
21375at5794	Complete	745_g	434.2	997	https://www.orthodb.org/v10?query=21375at5794	Cactin
21423at5794	Complete	114_g	330.9	350	https://www.orthodb.org/v10?query=21423at5794	Step II splicing factor slu7, putative
21482at5794	Complete	2985_g	221.4	134	https://www.orthodb.org/v10?query=21482at5794	Small GTPase superfamily
21522at5794	Complete	1090_g	255.3	186	https://www.orthodb.org/v10?query=21522at5794	Alpha--mannosyl-glycoprotein beta-2-n
21541at5794	Complete	3082_g	316.5	250	https://www.orthodb.org/v10?query=21541at5794	Leucine-rich repeat protein
21717at5794	Complete	4789_g	271.1	278	https://www.orthodb.org/v10?query=21717at5794	Zinc finger, CCCH-type
21843at5794	Complete	488_g	194.9	159	https://www.orthodb.org/v10?query=21843at5794	Derlin
21882at5794	Complete	3598_g	316.8	168	https://www.orthodb.org/v10?query=21882at5794	Translation initiation factor IF2/IF5
21956at5794	Complete	465_g	257.8	162	https://www.orthodb.org/v10?query=21956at5794	Proteasome subunit beta type
21963at5794	Complete	1769_g	162.6	169	https://www.orthodb.org/v10?query=21963at5794	Ribosome assembly factor mrt4
22083at5794	Complete	4443_g	256.7	229	https://www.orthodb.org/v10?query=22083at5794	TATA-box-binding protein
22116at5794	Complete	4552_g	214.6	204	https://www.orthodb.org/v10?query=22116at5794	Eukaryotic translation initiation factor 3 subunit G
22202at5794	Complete	3925_g	388.8	185	https://www.orthodb.org/v10?query=22202at5794	GTP-binding nuclear protein
22217at5794	Complete	1970_g	206.3	162	https://www.orthodb.org/v10?query=22217at5794	mRNA cleavage factor-like protein, putative
22257at5794	Complete	1743_g	316.5	173	https://www.orthodb.org/v10?query=22257at5794	DNA-directed RNA polymerase II, putative
22305at5794	Complete	3962_g	267.3	253	https://www.orthodb.org/v10?query=22305at5794	Ubiquitin family protein
22346at5794	Complete	3532_g	277.7	153	https://www.orthodb.org/v10?query=22346at5794	Ribosomal protein L13
22440at5794	Complete	2070_g	289.0	195	https://www.orthodb.org/v10?query=22440at5794	Proteasome subunit beta type
22503at5794	Complete	1482_g	241.7	254	https://www.orthodb.org/v10?query=22503at5794	Syntaxin, putative
22689at5794	Complete	4814_g	337.3	180	https://www.orthodb.org/v10?query=22689at5794	Ribosomal protein
22709at5794	Complete	1011_g	168.4	206	https://www.orthodb.org/v10?query=22709at5794	Ubiquitin-conjugating enzyme
22800at5794	Complete	2269_g	481.3	283	https://www.orthodb.org/v10?query=22800at5794	Cytosolic Fe-S cluster assembly factor NUBP1 homolog
22820at5794	Complete	4827_g	178.1	141	https://www.orthodb.org/v10?query=22820at5794	Vesicle-associated membrane protein
22835at5794	Complete	3368_g	272.7	199	https://www.orthodb.org/v10?query=22835at5794	Acetyltransferase domain-containing protein, putative
22891at5794	Complete	1255_g	453.5	452	https://www.orthodb.org/v10?query=22891at5794	RNA recognition motif domain
22904at5794	Complete	2460_g	248.6	157	https://www.orthodb.org/v10?query=22904at5794	Vacuolar protein sorting-associated protein 29
22905at5794	Complete	3580_g	305.1	186	https://www.orthodb.org/v10?query=22905at5794	Adenylate kinase
22915at5794	Complete	4569_g	305.6	217	https://www.orthodb.org/v10?query=22915at5794	Armadillo-domain containing rhoptry protein
22988at5794	Complete	4530_g	420.7	217	https://www.orthodb.org/v10?query=22988at5794	14-3-3 protein
23020at5794	Complete	294_g	175.2	160	https://www.orthodb.org/v10?query=23020at5794	60S ribosomal protein L6
23091at5794	Complete	3608_g	279.2	296	https://www.orthodb.org/v10?query=23091at5794	XPC-binding domain
23142at5794	Complete	2185_g	155.1	146	https://www.orthodb.org/v10?query=23142at5794	Pyridoxal phosphate homeostasis protein
23183at5794	Complete	359_g	216.1	156	https://www.orthodb.org/v10?query=23183at5794	Thioredoxin, putative
23187at5794	Complete	511_g	300.4	168	https://www.orthodb.org/v10?query=23187at5794	K homology domain superfamily, prokaryotic type
23355at5794	Complete	3903_g	353.8	210	https://www.orthodb.org/v10?query=23355at5794	Phosphoglycerate mutase
23425at5794	Complete	4605_g	217.2	141	https://www.orthodb.org/v10?query=23425at5794	Trafficking protein particle complex subunit
23426at5794	Complete	1930_g	195.0	150	https://www.orthodb.org/v10?query=23426at5794	hypothetical protein, conserved
23475at5794	Complete	3862_g	141.7	159	https://www.orthodb.org/v10?query=23475at5794	Ribosome biogenesis regulatory protein
23514at5794	Complete	792_g	169.9	193	https://www.orthodb.org/v10?query=23514at5794	phosducin, putative
23515at5794	Complete	1145_g	288.9	290	https://www.orthodb.org/v10?query=23515at5794	Transcription elongation factor S-II
23873at5794	Complete	2098_g	197.1	154	https://www.orthodb.org/v10?query=23873at5794	Guanylate kinase
24023at5794	Complete	504_g	179.0	142	https://www.orthodb.org/v10?query=24023at5794	60S ribosome subunit biogenesis protein NIP7 homolog
24024at5794	Complete	272_g	246.1	157	https://www.orthodb.org/v10?query=24024at5794	Ribosomal protein L18e/L15P
24078at5794	Complete	3441_g	375.2	179	https://www.orthodb.org/v10?query=24078at5794	Ribosomal protein S7 domain
24161at5794	Complete	1168_g	211.1	178	https://www.orthodb.org/v10?query=24161at5794	60S ribosomal protein L13
24264at5794	Complete	2948_g	190.3	137	https://www.orthodb.org/v10?query=24264at5794	HVA22/TB2/DP1 family protein, putative
24268at5794	Complete	2474_g	313.9	178	https://www.orthodb.org/v10?query=24268at5794	40S ribosomal protein S8
24292at5794	Missing
24395at5794	Complete	3421_g	276.3	137	https://www.orthodb.org/v10?query=24395at5794	Ribosomal protein L5
24506at5794	Complete	669_g	224.3	245	https://www.orthodb.org/v10?query=24506at5794	synaptobrevin family protein
24670at5794	Complete	3227_g	226.8	162	https://www.orthodb.org/v10?query=24670at5794	Decaprenyl diphosphate synthase-like
24759at5794	Complete	1084_g	227.6	177	https://www.orthodb.org/v10?query=24759at5794	tRNA (adenine(58)-N(1))-methyltransferase
24788at5794	Complete	555_g	294.9	164	https://www.orthodb.org/v10?query=24788at5794	RNA-binding S4 domain
24890at5794	Complete	1763_g	186.3	129	https://www.orthodb.org/v10?query=24890at5794	SKP1 component, dimerisation
24900at5794	Complete	4578_g	313.8	179	https://www.orthodb.org/v10?query=24900at5794	Ribosomal protein L15
25017at5794	Complete	2310_g	272.6	149	https://www.orthodb.org/v10?query=25017at5794	40S ribosomal protein S11
25046at5794	Complete	4109_g	296.5	150	https://www.orthodb.org/v10?query=25046at5794	Eukaryotic translation initiation factor 5A
25055at5794	Complete	273_g	239.1	146	https://www.orthodb.org/v10?query=25055at5794	60S ribosomal protein L18a
25201at5794	Complete	968_g	217.7	150	https://www.orthodb.org/v10?query=25201at5794	40S ribosomal protein S7
25213at5794	Complete	2192_g	287.8	210	https://www.orthodb.org/v10?query=25213at5794	Nucleosome assembly protein
25322at5794	Complete	2481_g	371.3	299	https://www.orthodb.org/v10?query=25322at5794	Aspartic peptidase, DDI1-type
25452at5794	Complete	1666_g	261.6	158	https://www.orthodb.org/v10?query=25452at5794	Ubiquitin-conjugating enzyme, putative
25455at5794	Complete	1985_g	165.8	139	https://www.orthodb.org/v10?query=25455at5794	Adenylate kinase isoenzyme 6 homolog
25523at5794	Complete	1936_g	160.1	129	https://www.orthodb.org/v10?query=25523at5794	Adenylate cyclase-associated CAP, C-terminal
25569at5794	Complete	4396_g	208.8	144	https://www.orthodb.org/v10?query=25569at5794	Translationally controlled tumour protein
25624at5794	Missing
25724at5794	Complete	443_g	296.6	247	https://www.orthodb.org/v10?query=25724at5794	DnaJ domain
25750at5794	Fragmented	2986_g	66.0	56	https://www.orthodb.org/v10?query=25750at5794	Protein RER1
25788at5794	Complete	827_g	313.1	162	https://www.orthodb.org/v10?query=25788at5794	RNA-binding S4 domain
25789at5794	Complete	424_g	260.8	155	https://www.orthodb.org/v10?query=25789at5794	Ribosomal protein L6, alpha-beta domain
25853at5794	Complete	914_g	252.0	148	https://www.orthodb.org/v10?query=25853at5794	PUA domain
25859at5794	Complete	892_g	132.0	148	https://www.orthodb.org/v10?query=25859at5794	Emp24/gp25L/p24 family domain-containing, transmembrane protein, putative
25958at5794	Complete	2535_g	329.4	192	https://www.orthodb.org/v10?query=25958at5794	Uracil-DNA glycosylase
26001at5794	Complete	2066_g	194.0	145	https://www.orthodb.org/v10?query=26001at5794	Profilin
26139at5794	Complete	3525_g	177.4	129	https://www.orthodb.org/v10?query=26139at5794	N-acetyltransferase, putative
26161at5794	Complete	2727_g	274.4	218	https://www.orthodb.org/v10?query=26161at5794	Exosome complex component RRP4, putative
26277at5794	Complete	3021_g	239.4	133	https://www.orthodb.org/v10?query=26277at5794	Ribosomal protein S19e
26300at5794	Complete	4528_g	262.6	162	https://www.orthodb.org/v10?query=26300at5794	rRNA-processing protein FCF1, putative
26364at5794	Complete	2044_g	256.2	197	https://www.orthodb.org/v10?query=26364at5794	Vacuolar ATP synthase subunit e, putative
26366at5794	Complete	2287_g	214.7	173	https://www.orthodb.org/v10?query=26366at5794	tRNA pseudouridine synthase
26382at5794	Complete	4511_g	302.3	311	https://www.orthodb.org/v10?query=26382at5794	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
26459at5794	Complete	2255_g	366.1	301	https://www.orthodb.org/v10?query=26459at5794	Alkaline phosphatase, putative
26665at5794	Complete	3410_g	161.6	125	https://www.orthodb.org/v10?query=26665at5794	Prefoldin subunit 3
26728at5794	Complete	1789_g	206.3	143	https://www.orthodb.org/v10?query=26728at5794	Leucine-rich repeat
26750at5794	Complete	348_g	243.6	148	https://www.orthodb.org/v10?query=26750at5794	Signal peptidase I
26779at5794	Complete	1222_g	187.3	112	https://www.orthodb.org/v10?query=26779at5794	DNA-directed RNA polymerases I, II, and III subunit RPABC3
26893at5794	Complete	2699_g	264.5	133	https://www.orthodb.org/v10?query=26893at5794	Calmodulin
26922at5794	Complete	798_g	265.4	149	https://www.orthodb.org/v10?query=26922at5794	Ribosomal protein L11, C-terminal
27009at5794	Complete	3270_g	170.1	154	https://www.orthodb.org/v10?query=27009at5794	Ribosomal RNA small subunit methyltransferase NEP1, putative
27114at5794	Complete	344_g	221.0	123	https://www.orthodb.org/v10?query=27114at5794	60S ribosomal protein L23, putative
27160at5794	Complete	1651_g	207.5	143	https://www.orthodb.org/v10?query=27160at5794	Vacuolar ATP synthase 22 kDa proteolipid subunit, putative
27184at5794	Complete	846_g	314.9	236	https://www.orthodb.org/v10?query=27184at5794	Methyltransferase
27220at5794	Complete	393_g	352.8	341	https://www.orthodb.org/v10?query=27220at5794	Eukaryotic initiation factor-2B gamma subunit, putative
27281at5794	Complete	4744_g	153.6	234	https://www.orthodb.org/v10?query=27281at5794	Nuclear movement domain-containing protein, putative
27293at5794	Complete	2704_g	226.9	127	https://www.orthodb.org/v10?query=27293at5794	Mitochondrial import inner membrane translocase subunit tim17, putative
27360at5794	Duplicated	3558_g	156.8	130	https://www.orthodb.org/v10?query=27360at5794	RNA-binding domain superfamily
27360at5794	Duplicated	3556_g	154.6	131	https://www.orthodb.org/v10?query=27360at5794	RNA-binding domain superfamily
27384at5794	Complete	1386_g	245.9	125	https://www.orthodb.org/v10?query=27384at5794	Thioredoxin-like protein 4A
27388at5794	Complete	1169_g	225.7	131	https://www.orthodb.org/v10?query=27388at5794	Ribosomal protein S5 domain 2-type fold
27413at5794	Complete	3922_g	223.8	127	https://www.orthodb.org/v10?query=27413at5794	AP complex subunit sigma
27522at5794	Complete	894_g	255.7	132	https://www.orthodb.org/v10?query=27522at5794	Ubiquitin-conjugating enzyme
27590at5794	Complete	2509_g	141.2	94	https://www.orthodb.org/v10?query=27590at5794	Nuclear transport factor 2
27650at5794	Complete	2860_g	288.4	132	https://www.orthodb.org/v10?query=27650at5794	Ribosomal protein S12/S23
27818at5794	Complete	4299_g	147.1	116	https://www.orthodb.org/v10?query=27818at5794	Nascent polypeptide-associated complex alpha chain, putative
27931at5794	Complete	2949_g	219.1	115	https://www.orthodb.org/v10?query=27931at5794	Ribosomal protein S8
27960at5794	Complete	3014_g	172.4	112	https://www.orthodb.org/v10?query=27960at5794	AP complex subunit sigma
28228at5794	Complete	1102_g	234.0	128	https://www.orthodb.org/v10?query=28228at5794	Ribosomal protein S19
28230at5794	Complete	2974_g	147.0	134	https://www.orthodb.org/v10?query=28230at5794	Signal peptidase
28413at5794	Complete	2979_g	212.7	114	https://www.orthodb.org/v10?query=28413at5794	Ribosomal protein L32e
28469at5794	Complete	2961_g	316.0	222	https://www.orthodb.org/v10?query=28469at5794	Autophagy-related protein 3
28533at5794	Complete	2327_g	214.6	136	https://www.orthodb.org/v10?query=28533at5794	RNA-binding protein
28591at5794	Complete	3439_g	187.9	148	https://www.orthodb.org/v10?query=28591at5794	rhoptry protein ROP9
28621at5794	Complete	3724_g	167.0	100	https://www.orthodb.org/v10?query=28621at5794	V-type proton ATPase subunit F
28815at5794	Complete	4332_g	212.1	124	https://www.orthodb.org/v10?query=28815at5794	Ribosomal protein L15
28878at5794	Complete	4106_g	247.4	140	https://www.orthodb.org/v10?query=28878at5794	Ubiquitin-conjugating enzyme E2, putative
29094at5794	Complete	560_g	152.2	106	https://www.orthodb.org/v10?query=29094at5794	Ribosomal protein L27, putative
29301at5794	Complete	3422_g	181.9	93	https://www.orthodb.org/v10?query=29301at5794	Ribosomal protein S10, putative
29314at5794	Complete	421_g	147.5	129	https://www.orthodb.org/v10?query=29314at5794	Ribosomal protein L23/L15e core domain superfamily
29354at5794	Complete	3527_g	164.2	93	https://www.orthodb.org/v10?query=29354at5794	Ribosomal protein S10
29369at5794	Complete	661_g	263.7	131	https://www.orthodb.org/v10?query=29369at5794	Histone H2A
29437at5794	Complete	3832_g	163.8	113	https://www.orthodb.org/v10?query=29437at5794	Multiprotein bridging factor type 1, putative
29462at5794	Complete	1046_g	563.4	440	https://www.orthodb.org/v10?query=29462at5794	WD40-repeat-containing domain
29541at5794	Missing
29618at5794	Complete	3871_g	198.7	112	https://www.orthodb.org/v10?query=29618at5794	Splicing factor, putative
29664at5794	Complete	3691_g	254.2	121	https://www.orthodb.org/v10?query=29664at5794	Translation initiation factor eIF-1A
29816at5794	Complete	4144_g	189.4	113	https://www.orthodb.org/v10?query=29816at5794	RNA polymerase Rpb4/RPC9, core
29885at5794	Complete	821_g	157.1	110	https://www.orthodb.org/v10?query=29885at5794	40S ribosomal protein S24
29908at5794	Complete	4465_g	164.0	114	https://www.orthodb.org/v10?query=29908at5794	Ribosomal protein L31e
29916at5794	Complete	4468_g	136.4	98	https://www.orthodb.org/v10?query=29916at5794	Actin depolymerizing factor, putative
30068at5794	Complete	1028_g	162.7	187	https://www.orthodb.org/v10?query=30068at5794	60S ribosomal protein L24, putative
30196at5794	Complete	2861_g	190.9	107	https://www.orthodb.org/v10?query=30196at5794	40S ribosomal protein S12
30292at5794	Complete	1237_g	115.4	82	https://www.orthodb.org/v10?query=30292at5794	Chaperonin CPN10, mitochondrial, putative
30326at5794	Complete	1603_g	164.1	127	https://www.orthodb.org/v10?query=30326at5794	Protein DJ-1
30416at5794	Complete	4619_g	164.7	169	https://www.orthodb.org/v10?query=30416at5794	Ribosomal protein L7Ae/L30e/S12e/Gadd45
30605at5794	Complete	3995_g	136.4	90	https://www.orthodb.org/v10?query=30605at5794	60S ribosomal protein L36
30772at5794	Complete	2838_g	143.0	85	https://www.orthodb.org/v10?query=30772at5794	Ribosomal protein L44e
30944at5794	Complete	4527_g	158.3	139	https://www.orthodb.org/v10?query=30944at5794	Zinc finger, AN1-type
30973at5794	Complete	2769_g	132.3	227	https://www.orthodb.org/v10?query=30973at5794	Secy-independent transporter
31115at5794	Complete	3330_g	122.0	72	https://www.orthodb.org/v10?query=31115at5794	U6 snRNA-associated Sm-like protein, putative
31238at5794	Complete	3109_g	138.8	86	https://www.orthodb.org/v10?query=31238at5794	Transcription elongation factor SPT4, putative
31317at5794	Complete	2673_g	146.7	108	https://www.orthodb.org/v10?query=31317at5794	60S ribosomal protein L14, putative
31454at5794	Complete	3830_g	357.1	298	https://www.orthodb.org/v10?query=31454at5794	Farnesyl pyrophosphate synthetase, putative
31507at5794	Complete	2424_g	135.3	141	https://www.orthodb.org/v10?query=31507at5794	Ribosomal protein S27a
31642at5794	Complete	2277_g	154.0	81	https://www.orthodb.org/v10?query=31642at5794	Small nuclear ribonucleoprotein, putative
31823at5794	Missing
31937at5794	Missing
31976at5794	Missing
32130at5794	Complete	1602_g	184.4	127	https://www.orthodb.org/v10?query=32130at5794	Mitochondrial import inner membrane translocase subunit Tim17 domain-contraining protein, putative
32138at5794	Complete	3204_g	145.2	187	https://www.orthodb.org/v10?query=32138at5794	Coiled-coil domain containing 124 family protein
32168at5794	Missing
32173at5794	Missing
32542at5794	Fragmented	1444_g	81.7	44	https://www.orthodb.org/v10?query=32542at5794	Ubiquitin-like modifier HUB1, putative
32593at5794	Missing
32865at5794	Complete	229_g	114.8	111	https://www.orthodb.org/v10?query=32865at5794	Mog1 protein, putative
33614at5794	Complete	4051_g	130.1	96	https://www.orthodb.org/v10?query=33614at5794	60S acidic ribosomal protein P1, putative
34570at5794	Fragmented	4474_g	19.6	40	https://www.orthodb.org/v10?query=34570at5794	Zinc finger, DPH-type
